"Food, Beverage and Grocery","Food, Beverage and Grocery",module,Magento/Analytics
"Home Goods and Furniture","Home Goods and Furniture",module,Magento/Analytics
"Home Improvement","Home Improvement",module,Magento/Analytics
"Jewelry and Watches","Jewelry and Watches",module,Magento/Analytics
"Mass Merchant","Mass Merchant",module,Magento/Analytics
"Office Supplies","Office Supplies",module,Magento/Analytics
"Outdoor and Camping Gear","Outdoor and Camping Gear",module,Magento/Analytics
"Pet Goods","Pet Goods",module,Magento/Analytics
"Pharma and Medical Devices","Pharma and Medical Devices",module,Magento/Analytics
"Technology B2B","Technologie B2B",module,Magento/Analytics
"Other","Ostatní",module,Magento/Analytics
"The time value is using an unsupported format. Enter a supported format and try again.","The time value is using an unsupported format. Enter a supported format and try again.",module,Magento/Analytics
"Please select an industry.","Please select an industry.",module,Magento/Analytics
"The data is invalid. Enter the data as a string or data that can be converted into a string and try again.","The data is invalid. Enter the data as a string or data that can be converted into a string and try again.",module,Magento/Analytics
"The data is invalid. Enter the data as a string and try again.","The data is invalid. Enter the data as a string and try again.",module,Magento/Analytics
"The data is invalid. Use a valid cipher method and try again.","The data is invalid. Use a valid cipher method and try again.",module,Magento/Analytics
"Enter the encryption key and try again.","Enter the encryption key and try again.",module,Magento/Analytics
"The ""%1"" source doesn't exist.","The ""%1"" source doesn't exist.",module,Magento/Analytics
"Retry Synchronization","Retry Synchronization",module,Magento/Analytics
"Back","Zpět",module,Magento/AsynchronousOperations
"Done","Hotovo",module,Magento/AsynchronousOperations
"Retry","Opakovat",module,Magento/AsynchronousOperations
"'Action Details - #' .","'Detaily akce - #' .",module,Magento/AsynchronousOperations
"%1 item(s) have been scheduled for update.""","%1 item(s) have been scheduled for update.""",module,Magento/AsynchronousOperations
"Bulk Actions Log","Protokol hromadných akcí",module,Magento/AsynchronousOperations
"Bulk uuid %bulkUuid not exist","Bulk uuid %bulkUuid not exist",module,Magento/AsynchronousOperations
"Topic %1","Topic %1",module,Magento/AsynchronousOperations
"Something went wrong while processing the request.","Při zpracování požadavku nastala chyba.",module,Magento/AsynchronousOperations
"Error processing %key element of input data","Error processing %key element of input data",module,Magento/AsynchronousOperations
"Sorry, something went wrong during product prices update. Please see log for details.","Sorry, something went wrong during product prices update. Please see log for details.",module,Magento/AsynchronousOperations
"%1 item(s) are currently being updated.","%1 item(s) are currently being updated.",module,Magento/AsynchronousOperations
"Task ""%1"": ","Task ""%1"": ",module,Magento/AsynchronousOperations
"%1 item(s) have been scheduled for update.","%1 item(s) have been scheduled for update.",module,Magento/AsynchronousOperations
"%1 item(s) have been successfully updated.","%1 item(s) have been successfully updated.",module,Magento/AsynchronousOperations
"%1 item(s) failed to update","%1 item(s) failed to update",module,Magento/AsynchronousOperations
"Details","Podrobnosti",module,Magento/AsynchronousOperations
"View Details","Zobrazit podrobnosti",module,Magento/AsynchronousOperations
"Dismiss","Dismiss",module,Magento/AsynchronousOperations
"Pending, in queue...","Pending, in queue...",module,Magento/AsynchronousOperations
"%1 items selected for mass update","%1 items selected for mass update",module,Magento/AsynchronousOperations
", %1 successfully updated",", %1 successfully updated",module,Magento/AsynchronousOperations
", %1 failed to update",", %1 failed to update",module,Magento/AsynchronousOperations
"Something went wrong.","Něco se pokazilo.",module,Magento/AsynchronousOperations
"Action Log","Protokol akcí",module,Magento/AsynchronousOperations
"Report","Report",module,Magento/AsynchronousOperations
"Bulk Actions","Bulk Actions",module,Magento/AsynchronousOperations
"Action Logs","Action Logs",module,Magento/AsynchronousOperations
"Days Saved in Log","Days Saved in Log",module,Magento/AsynchronousOperations
"Description of Operation","Description of Operation",module,Magento/AsynchronousOperations
"Summary","Souhrn",module,Magento/AsynchronousOperations
"Start Time","Čas zahájení",module,Magento/AsynchronousOperations
"Items to Retry","Items to Retry",module,Magento/AsynchronousOperations
"To retry, select the items and click “Retry”.","To retry, select the items and click “Retry”.",module,Magento/AsynchronousOperations
"Items That Can’t Be Updated.","Items That Can’t Be Updated.",module,Magento/AsynchronousOperations
"ID","ID",module,Magento/AsynchronousOperations
"Status","Stav",module,Magento/AsynchronousOperations
"Meta Information","Meta informace",module,Magento/AsynchronousOperations
"Error","Chyba",module,Magento/AsynchronousOperations
"Dismiss All Completed Tasks","Dismiss All Completed Tasks",module,Magento/AsynchronousOperations
"Action Details - #","Action Details - #",module,Magento/AsynchronousOperations
"Number of Records Affected","Number of Records Affected",module,Magento/AsynchronousOperations
"We can't find the role for the user you wanted.","Požadovanou roli pro uživatele nelze najít.",module,Magento/Authorization
"Something went wrong while compiling a list of allowed resources. You can find out more in the exceptions log.","Při kompilaci seznamu povolených zdrojů nastala chyba. Více informací naleznete v protokolu výjimek.",module,Magento/Authorization
"The role wasn't found for the user. Verify the role and try again.","Role pro uživatele nebyla nalezena. Ověřte roli a zkuste to znovu.",module,Magento/Authorization
"You created the order.","Objednávka byla vytvořena.",module,Magento/Authorizenet
"Order saving error: %1","Chyba při ukládání objednávky: %1",module,Magento/Authorizenet
"Please choose a payment method.","Zvolte způsob platby prosím.",module,Magento/Authorizenet
"We can't process your order right now. Please try again later.","Vaši objednávku nelze momentálně zpracovat. Opakujte akci později prosím.",module,Magento/Authorizenet
"An error occurred on the server. Please try to place the order again.","Na serveru došlo k chybě. Zkuste provést objednávku znovu.",module,Magento/Authorizenet
"Credit Card: xxxx-%1","Číslo karty: xxxx-%1",module,Magento/Authorizenet
"amount %1","částka %1",module,Magento/Authorizenet
"failed.","chyba.",module,Magento/Authorizenet
"successful.","úspěšná.",module,Magento/Authorizenet
"Authorize.Net Transaction ID %1.","Authorize.Net transakce ID %1.",module,Magento/Authorizenet
"authorize","schválit",module,Magento/Authorizenet
"authorize and capture","schválit a získat",module,Magento/Authorizenet
"capture","získat",module,Magento/Authorizenet
"refund","vrátit",module,Magento/Authorizenet
"void","anulovat",module,Magento/Authorizenet
"Gateway error: %1","Chyba brány: %1",module,Magento/Authorizenet
"Something went wrong in the payment gateway.","V platební bráně nastala chyba.",module,Magento/Authorizenet
"Invalid amount for capture.","Neplatná částka pro získání.",module,Magento/Authorizenet
"Payment capturing error.","Při získání platby nastala chyba.",module,Magento/Authorizenet
"Invalid transaction ID.","Neplatné ID transakce.",module,Magento/Authorizenet
"Payment voiding error.","Při anulování platby nastala chyba.",module,Magento/Authorizenet
"Invalid amount for refund.","Chybná částka ke vrácení.",module,Magento/Authorizenet
"Payment refunding error.","Při vrácení platby nastala chyba.",module,Magento/Authorizenet
"The transaction was declined because the response hash validation failed.","Transakce byla zamítnuta, protože reakce na ověřovací algoritmus selhala.",module,Magento/Authorizenet
"This payment didn't work out because we can't find this order.","Platbu nelze zpracovat, protože tuto objednávku nelze najít.",module,Magento/Authorizenet
"There was a payment authorization error.","Při schválení platby nastala chyba.",module,Magento/Authorizenet
"Please enter a transaction ID to authorize this payment.","Ke schválení této platby zadejte ID transakce.",module,Magento/Authorizenet
"Something went wrong: the paid amount doesn't match the order amount. Please correct this and try again.","Něco se pokazilo: zaplacená částka neodpovídá hodnotě objednávky. Opravte hodnotu prosím a opakujte akci.",module,Magento/Authorizenet
"Transaction %1 has been approved. Amount %2. Transaction status is ""%3""","Transakce %1 byla schválena. Částka %2. Stav transakce je ""%3""",module,Magento/Authorizenet
"Transaction %1 has been voided/declined. Transaction status is ""%2"". Amount %3.","Transakce %1 byla anulována/odmítnuta. Stav transakce je ""%2"". Částka %3.",module,Magento/Authorizenet
"Authorize Only","Pouze schválit",module,Magento/Authorizenet
"Authorize and Capture","Schválit a získat",module,Magento/Authorizenet
"Unable to get transaction details. Try again later.","Podrobnosti transakce nelze získat. Opakujte akci později.",module,Magento/Authorizenet
"Electronic payments save the trees.","Elektronické platby chrání stromy.",module,Magento/Authorizenet
"Credit Card Type","Typ platební karty",module,Magento/Authorizenet
"Please Select","Vyberte",module,Magento/Authorizenet
"Credit Card Number","Číslo platební karty",module,Magento/Authorizenet
"Expiration Date","Datum expirace",module,Magento/Authorizenet
"Card Verification Number","Ověřovací číslo karty",module,Magento/Authorizenet
"Fraud Detection ","Detekce podvodů ",module,Magento/Authorizenet
"FDS Filter Action","Akce filtru FDS",module,Magento/Authorizenet
"AVS Response","AVS odpověď",module,Magento/Authorizenet
"Card Code Response","Odpověď kódu karty",module,Magento/Authorizenet
"CAVV Response","CAVV odpověď",module,Magento/Authorizenet
"Fraud Filters","Filtry podvodů",module,Magento/Authorizenet
"Place Order","Objednat",module,Magento/Authorizenet
"Sorry, but something went wrong. Please contact the seller.","Omlouváme se, ale něco se pokazilo. Kontaktujte naší zákaznickou linku.",module,Magento/Authorizenet
"Authorize.net Direct Post","Authorize.net Direct Post",module,Magento/Authorizenet
"Enabled","Zapnuto",module,Magento/Authorizenet
"Payment Action","Platební akce",module,Magento/Authorizenet
"Title","Název",module,Magento/Authorizenet
"API Login ID","API Login ID",module,Magento/Authorizenet
"Transaction Key","Transakční klíč",module,Magento/Authorizenet
"Merchant MD5","MD5 obchodníka",module,Magento/Authorizenet
"New Order Status","Stav nové objednávky",module,Magento/Authorizenet
"Test Mode","Testovací režim",module,Magento/Authorizenet
"Gateway URL","URL brány",module,Magento/Authorizenet
"Transaction Details URL","URL detailů transakce",module,Magento/Authorizenet
"Accepted Currency","Akceptovaná měna",module,Magento/Authorizenet
"Debug","Ladící režim",module,Magento/Authorizenet
"Email Customer","E-mail zákazníka",module,Magento/Authorizenet
"Merchant's Email","E-mail obchodníka",module,Magento/Authorizenet
"Credit Card Types","Typy platebních karet",module,Magento/Authorizenet
"Credit Card Verification","Ověření platební karty",module,Magento/Authorizenet
"Payment from Applicable Countries","Platby z dostupných zemí",module,Magento/Authorizenet
"Payment from Specific Countries","Platby ze zvolených zemí",module,Magento/Authorizenet
"Minimum Order Total","Minimální hodnota objednávky",module,Magento/Authorizenet
"Maximum Order Total","Maximální hodnota objednávky",module,Magento/Authorizenet
